account_id,district_name,open_date,statement_frequency,num_customers,credit_cards,loan,loan_amount,loan_payments,loan_term,loan_status,loan_default,max_withdrawal,min_withdrawal,cc_payments,max_balance,min_balance
1373,Pardubice,1993-06-12,monthly,1,0,False,,,,,,5790,15,129,25193,500
1374,Blansko,1996-09-26,monthly,1,0,True,389136.0,8107.0,48,current,False,61300,15,56,126404,700
1375,Prachatice,1994-04-27,monthly,1,0,True,45336.0,1889.0,24,expired,False,22000,15,116,93209,800
1376,Zlin,1995-09-20,monthly,2,0,False,,,,,,7700,15,75,32149,700
1377,Hl.m. Praha,1996-09-25,monthly,2,0,False,,,,,,3800,15,51,20969,300
1378,Kromeriz,1993-03-04,monthly,1,1,False,,,,,,26600,15,142,114101,1100
1379,Pardubice,1997-10-01,monthly,1,1,False,,,,,,11200,15,33,50332,700
1380,Blansko,1996-02-19,monthly,1,0,False,,,,,,24900,15,70,85744,1100
1381,Hodonin,1993-11-01,monthly,2,0,False,,,,,,5000,15,125,28999,1000
1382,Rychnov nad Kneznou,1993-08-03,monthly,1,0,False,,,,,,3700,15,131,25243,800
1383,Praha - zapad,1996-04-15,monthly,1,0,False,,,,,,8400,15,62,50913,1000
1385,Blansko,1997-05-08,monthly,2,0,False,,,,,,16200,15,42,79028,1000
1387,Bruntal,1997-01-01,monthly,1,0,False,,,,,,3800,200,39,48892,1100
1388,Rokycany,1994-05-02,monthly,1,1,False,,,,,,40900,15,114,78299,700
1389,Chomutov,1997-08-05,monthly,1,0,True,125472.0,5228.0,24,current,False,60900,15,52,117375,800
1390,Jesenik,1996-12-30,monthly,1,0,False,,,,,,22720,15,59,47088,400
1391,Cesky Krumlov,1996-12-21,monthly,2,0,False,,,,,,17500,15,50,59291,600
1392,Prostejov,1993-04-28,monthly,1,0,False,,,,,,57000,15,140,124909,700
1393,Hl.m. Praha,1996-11-24,monthly,2,0,False,,,,,,23840,15,58,49045,600
1394,Ceska Lipa,1994-12-27,monthly,1,0,False,,,,,,14450,15,93,67266,600
1395,Hl.m. Praha,1995-11-21,monthly,1,0,False,,,,,,16400,15,97,51689,300
1396,Nachod,1996-06-26,monthly,1,1,False,,,,,,63200,15,88,128388,400
1397,Pelhrimov,1993-03-22,monthly,1,1,False,,,,,,35680,15,148,62010,700
1398,Uherske Hradiste,1994-08-18,monthly,1,0,False,,,,,,6300,100,46,48271,1000
1399,Jicin,1996-05-20,monthly,2,0,False,,,,,,8960,15,76,46881,800
1401,Hl.m. Praha,1993-08-12,monthly,1,0,False,,,,,,14500,15,127,51101,300
1402,Ostrava - mesto,1993-03-26,monthly,2,0,False,,,,,,10000,15,153,50569,400
1403,Pelhrimov,1995-11-02,monthly,1,0,False,,,,,,13500,15,78,54577,1000
1405,Blansko,1996-06-04,monthly,1,0,False,,,,,,8790,15,81,45833,400
1406,Svitavy,1994-03-04,monthly,2,0,False,,,,,,12700,15,117,33217,200
1408,Praha - vychod,1996-09-07,monthly,1,1,False,,,,,,37500,15,57,123851,200
1410,Ostrava - mesto,1993-09-11,monthly,1,0,False,,,,,,29600,15,130,109922,500
1411,Brno - mesto,1993-07-09,monthly,1,0,False,,,,,,27400,15,137,111266,600
1412,Zlin,1993-05-18,monthly,2,0,False,,,,,,16700,15,136,58495,1000
1413,Znojmo,1995-06-07,monthly,1,0,False,,,,,,20400,15,86,54186,1100
1414,Jihlava,1995-01-17,monthly,1,0,False,,,,,,14300,15,98,62180,600
1417,Prerov,1994-12-20,monthly,1,1,False,,,,,,25600,15,99,115548,200
1418,Jablonec n. Nisou,1997-02-09,monthly,1,0,False,,,,,,11700,15,49,47213,900
1419,Decin,1993-12-22,monthly,2,0,False,,,,,,7600,15,118,32613,400
1420,Frydek - Mistek,1995-06-08,monthly,1,0,False,,,,,,10150,15,87,42305,900
1421,Novy Jicin,1994-10-05,monthly,1,0,False,,,,,,27400,15,163,85739,1100
1422,Frydek - Mistek,1993-04-09,monthly,1,0,False,,,,,,11000,15,133,46671,400
1423,Sumperk,1995-09-08,monthly,2,0,False,,,,,,7200,15,84,37013,900
1424,Ceska Lipa,1997-05-20,monthly,2,0,False,,,,,,18100,15,40,57384,600
1425,Sumperk,1993-07-06,monthly,1,0,False,,,,,,28000,15,175,65817,900
1426,Teplice,1995-10-27,monthly,1,0,False,,,,,,3440,15,73,27655,200
1427,Pelhrimov,1995-10-08,monthly,1,0,False,,,,,,23520,15,86,76860,1000
1429,Hodonin,1993-07-30,monthly,1,0,False,,,,,,4620,15,127,33179,1100
1430,Plzen - mesto,1997-02-13,monthly,2,0,False,,,,,,6000,1100,8,22900,800
1431,Usti nad Labem,1996-06-11,monthly,1,1,False,,,,,,20800,15,104,60510,200
1432,Plzen - jih,1997-07-19,monthly,2,0,False,,,,,,35000,15,35,99393,1000
1434,Karvina,1997-08-08,monthly,1,0,False,,,,,,3800,15,35,24536,200
1435,Hl.m. Praha,1996-12-01,monthly,1,0,False,,,,,,42240,15,52,75328,800
1436,Beroun,1994-12-07,monthly,1,0,False,,,,,,5300,15,125,53825,500
1437,Svitavy,1995-01-13,monthly,1,0,False,,,,,,8100,15,104,32464,1000
1439,Praha - zapad,1996-01-27,monthly,2,0,False,,,,,,2430,15,67,21716,700
1440,Brno - venkov,1993-09-22,monthly,1,0,False,,,,,,8580,15,152,32004,500
1441,Svitavy,1994-10-25,monthly,1,0,False,,,,,,6500,15,98,45210,500
1442,Cheb,1993-05-23,monthly,1,0,False,,,,,,36400,15,135,65063,300
1443,Brno - mesto,1997-09-27,monthly,1,0,False,,,,,,22300,15,32,63015,700
1444,Karvina,1996-06-16,monthly,1,0,False,,,,,,4560,15,81,61180,700
1445,Prostejov,1996-03-16,monthly,1,0,False,,,,,,7900,15,78,40016,900
1446,Hodonin,1995-01-18,monthly,1,1,False,,,,,,17800,15,96,99182,1100
1447,Znojmo,1997-02-20,monthly,1,0,True,100080.0,2085.0,48,current,False,14400,15,52,48705,300
1448,Hl.m. Praha,1995-10-07,monthly,2,0,False,,,,,,5100,200,45,26516,1100
1449,Jablonec n. Nisou,1993-08-26,monthly,1,1,False,,,,,,27500,15,170,63166,800
1450,Vyskov,1996-04-07,monthly,1,1,False,,,,,,8650,15,67,53500,400
1451,Zlin,1993-06-24,monthly,1,0,False,,,,,,8500,15,130,36594,1000
1452,Jicin,1995-09-16,monthly,1,0,False,,,,,,26800,15,80,103890,500
1454,Nachod,1997-07-25,monthly,1,0,False,,,,,,2300,900,14,38500,300
1455,Zdar nad Sazavou,1996-01-03,monthly,1,0,False,,,,,,30560,5,82,45844,-1179
1456,Nymburk,1996-04-12,monthly,1,1,False,,,,,,64800,15,109,151395,1100
1458,Rokycany,1994-01-03,monthly,1,0,False,,,,,,27900,15,122,56474,700
1459,Pribram,1997-03-26,monthly,2,0,False,,,,,,4300,15,39,20338,900
1460,Brno - mesto,1996-11-29,monthly,1,0,False,,,,,,3840,15,47,31495,300
1461,Opava,1996-04-07,monthly,1,0,False,,,,,,60700,15,70,125462,800
1463,Ceska Lipa,1996-09-25,monthly,1,0,False,,,,,,6840,15,70,37023,1000
1464,Opava,1996-10-21,monthly,1,0,False,,,,,,59200,15,82,150867,300
1465,Sokolov,1995-06-08,monthly,1,0,False,,,,,,7590,15,106,45003,300
1467,Litomerice,1994-04-27,monthly,1,1,False,,,,,,20000,15,114,88107,800
1468,Brno - mesto,1993-10-11,monthly,1,0,False,,,,,,5850,15,121,29270,500
1469,Bruntal,1995-12-15,monthly,1,0,False,,,,,,6400,15,70,41264,1000
1470,Prachatice,1994-02-10,monthly,1,0,False,,,,,,25800,15,121,63311,1100
1471,Hl.m. Praha,1996-07-21,monthly,1,0,False,,,,,,28600,15,60,67180,1000
1472,Benesov,1995-07-20,monthly,1,0,False,,,,,,9500,15,91,46726,900
1473,Most,1996-04-16,monthly,1,0,False,,,,,,6330,15,61,21537,600
1474,Vyskov,1996-09-14,monthly,2,0,False,,,,,,2640,15,51,24734,900
1476,Trebic,1993-04-26,monthly,1,0,False,,,,,,10900,15,134,34665,200
1477,Hl.m. Praha,1993-02-08,monthly,1,0,False,,,,,,7300,15,143,25777,3151
1478,Kolin,1996-10-30,monthly,1,1,False,,,,,,55600,15,65,140296,900
1479,Brno - mesto,1995-04-04,monthly,1,0,False,,,,,,5160,15,108,34755,700
1481,Cesky Krumlov,1993-01-17,monthly,1,0,False,,,,,,4290,15,139,24502,1000
1482,Louny,1996-12-08,monthly,1,1,False,,,,,,24200,15,51,84762,500
1483,Praha - vychod,1996-01-09,monthly,2,0,False,,,,,,30080,15,95,62651,400
1484,Karvina,1996-09-23,monthly,1,0,False,,,,,,6400,15,51,38342,200
1485,Liberec,1993-10-03,monthly,1,1,False,,,,,,62800,15,139,178774,1000
1486,Vyskov,1996-01-15,monthly,1,1,False,,,,,,22600,15,72,73969,400
1487,Zdar nad Sazavou,1993-09-10,monthly,2,0,False,,,,,,2900,15,129,29262,1100
1488,Klatovy,1997-04-29,monthly,1,0,False,,,,,,11600,15,43,41614,700
1490,Kolin,1996-07-25,monthly,1,0,False,,,,,,56800,15,69,152999,200
1491,Pardubice,1997-06-11,monthly,2,1,False,,,,,,34880,15,43,57838,1000
1492,Karlovy Vary,1996-10-17,monthly,1,0,False,,,,,,12400,15,49,31499,800
1493,Usti nad Labem,1993-01-09,monthly,1,0,False,,,,,,12750,15,145,28795,200
1494,Hl.m. Praha,1997-10-08,monthly,1,1,False,,,,,,25400,15,32,84443,900
1495,Liberec,1993-11-01,monthly,2,1,False,,,,,,30600,15,126,92882,300
1496,Hodonin,1995-02-05,monthly,1,0,False,,,,,,21500,15,97,60020,400
1497,Hl.m. Praha,1993-07-16,monthly,1,0,False,,,,,,18700,15,136,43293,1000
1499,Pardubice,1993-11-28,monthly,2,0,False,,,,,,20640,15,164,73332,1000
1500,Hradec Kralove,1996-10-01,monthly,1,1,False,,,,,,25300,15,56,92593,1000
1501,Svitavy,1996-08-11,monthly,1,0,False,,,,,,15400,15,55,34677,500
1502,Hl.m. Praha,1996-10-02,monthly,1,0,False,,,,,,48200,15,47,116552,200
1503,Novy Jicin,1996-04-10,monthly,1,0,False,,,,,,4500,15,61,27526,300
1504,Hl.m. Praha,1996-08-26,monthly,1,0,False,,,,,,29600,15,57,74093,300
1505,Jesenik,1993-04-23,monthly,1,0,False,,,,,,28600,3,130,44075,-14146
1506,Trutnov,1997-10-13,monthly,1,0,False,,,,,,11600,15,34,28502,500
1507,Jablonec n. Nisou,1993-08-03,monthly,2,1,False,,,,,,46720,15,135,99631,800
1508,Jesenik,1996-01-22,monthly,1,0,False,,,,,,66300,15,71,116544,500
1509,Trutnov,1994-05-19,monthly,1,0,False,,,,,,15400,15,112,49251,600
1510,Decin,1996-03-11,monthly,1,0,False,,,,,,38720,15,71,70943,700
1512,Hl.m. Praha,1994-01-08,monthly,1,0,False,,,,,,17800,15,131,68866,900
1513,Sokolov,1993-08-23,monthly,1,1,False,,,,,,19000,15,132,86165,500
1514,Melnik,1997-07-01,monthly,2,0,False,,,,,,4800,15,37,30657,900
1515,Praha - zapad,1993-06-11,monthly,1,1,False,,,,,,27600,15,138,92576,400
1516,Bruntal,1993-10-08,monthly,2,0,False,,,,,,7860,15,121,40723,500
1517,Kolin,1996-08-24,monthly,2,0,False,,,,,,4700,15,53,27014,700
1518,Bruntal,1993-04-21,monthly,1,0,False,,,,,,27700,15,138,116699,200
1519,Nymburk,1995-06-14,monthly,1,1,False,,,,,,22720,15,87,106093,700
1520,Rychnov nad Kneznou,1995-08-08,monthly,1,0,False,,,,,,5600,15,78,44901,300
1521,Ostrava - mesto,1996-04-04,monthly,2,0,False,,,,,,4300,15,67,26462,900
1522,Rychnov nad Kneznou,1997-08-02,monthly,1,0,False,,,,,,18100,15,48,88312,800
1524,Kutna Hora,1997-02-20,monthly,1,0,False,,,,,,4400,15,42,21764,1100
1525,Hodonin,1996-09-05,monthly,1,0,False,,,,,,6500,15,57,26268,300
1526,Usti nad Orlici,1995-01-22,monthly,1,1,False,,,,,,7700,15,115,83109,200
1528,Svitavy,1996-06-08,monthly,1,0,True,191088.0,3981.0,48,current,False,29120,15,68,70986,500
1529,Hl.m. Praha,1996-04-28,monthly,1,0,False,,,,,,6300,15,76,30788,600
1530,Karvina,1995-05-27,monthly,1,0,False,,,,,,8800,15,83,32114,900
1532,Brno - mesto,1996-09-19,monthly,2,0,False,,,,,,43520,15,73,97381,700
1534,Hl.m. Praha,1993-05-24,monthly,1,0,False,,,,,,25440,15,149,61057,900
1535,Nachod,1993-03-20,monthly,1,1,False,,,,,,14080,15,190,77219,200
1537,Brno - mesto,1997-06-06,monthly,1,0,False,,,,,,34400,15,40,74556,200
1538,Domazlice,1996-09-20,monthly,2,1,False,,,,,,63800,15,91,161078,800
1540,Hl.m. Praha,1995-03-29,monthly,1,0,False,,,,,,23500,15,91,105377,500
1541,Prostejov,1996-10-18,monthly,1,0,False,,,,,,38200,15,86,100581,900
1542,Hl.m. Praha,1996-04-25,monthly,2,0,False,,,,,,20900,15,63,33943,1000
1543,Hl.m. Praha,1996-04-14,monthly,1,0,False,,,,,,43300,15,115,67087,1100
1544,Jesenik,1993-07-14,monthly,2,0,False,,,,,,26240,15,138,72852,1100
1545,Hl.m. Praha,1993-03-08,monthly,1,0,False,,,,,,59100,15,142,142687,200
1546,Cesky Krumlov,1996-11-20,monthly,1,0,False,,,,,,8900,15,53,35058,800
1547,Olomouc,1993-09-14,monthly,1,1,False,,,,,,68200,15,128,98055,700
1548,Pardubice,1995-01-27,monthly,2,0,False,,,,,,4900,15,91,24310,800
1549,Tabor,1996-11-21,monthly,1,0,False,,,,,,25800,15,52,70618,500
1550,Hl.m. Praha,1996-04-15,monthly,1,0,False,,,,,,9800,15,75,40932,500
1551,Olomouc,1997-06-18,monthly,2,0,False,,,,,,8350,15,33,35958,1100
1552,Pisek,1994-01-02,monthly,1,1,False,,,,,,29700,15,121,97543,500
1553,Kromeriz,1996-12-21,monthly,1,0,False,,,,,,27500,15,60,65092,1000
1554,Pardubice,1994-11-15,monthly,1,1,False,,,,,,35680,15,102,67698,300
1555,Chomutov,1996-11-10,monthly,1,1,False,,,,,,5900,15,47,50964,1100
1556,Brno - mesto,1996-09-15,monthly,1,0,False,,,,,,11400,15,51,60299,600
1557,Zdar nad Sazavou,1996-12-13,monthly,1,0,False,,,,,,9000,15,46,50578,700
1558,Ceska Lipa,1996-10-06,monthly,1,0,False,,,,,,10900,15,63,34221,600
1559,Ceske Budejovice,1994-10-08,monthly,1,1,False,,,,,,43840,15,105,91251,22823
1560,Uherske Hradiste,1997-04-14,monthly,1,0,False,,,,,,7600,15,47,49513,1000
1561,Zdar nad Sazavou,1995-04-01,monthly,2,0,False,,,,,,8550,15,91,56597,600
1562,Hl.m. Praha,1995-08-30,monthly,1,0,False,,,,,,7170,15,77,24762,600
1563,Pardubice,1996-08-14,monthly,1,0,False,,,,,,3900,100,6,18000,900
1564,Rychnov nad Kneznou,1996-03-05,monthly,1,0,False,,,,,,19300,15,117,56948,1000
1565,Liberec,1993-10-20,monthly,1,0,False,,,,,,15680,15,157,58769,200
1566,Opava,1993-07-07,monthly,1,0,False,,,,,,41920,15,142,63058,500
1567,Praha - vychod,1997-08-19,monthly,1,1,False,,,,,,21760,15,34,78564,800
1568,Cheb,1995-07-15,monthly,2,1,False,,,,,,17120,15,84,66789,300
1570,Hl.m. Praha,1994-03-12,monthly,1,0,False,,,,,,4150,15,111,27040,200
1571,Zdar nad Sazavou,1996-07-29,monthly,1,0,False,,,,,,38900,15,60,63965,200
1572,Olomouc,1997-10-21,monthly,1,0,False,,,,,,14400,15,30,61396,500
1573,Vyskov,1997-12-29,monthly,1,0,False,,,,,,9650,15,23,26037,1000
1574,Prerov,1997-05-28,monthly,1,0,False,,,,,,4250,15,35,29805,1000
1575,Hl.m. Praha,1993-02-27,monthly,1,0,False,,,,,,8600,15,137,39610,900
1577,Bruntal,1996-10-16,monthly,1,0,False,,,,,,7560,15,68,50428,200
1578,Rychnov nad Kneznou,1994-12-01,monthly,1,0,False,,,,,,3680,15,99,52045,600
1579,Hodonin,1994-08-09,monthly,1,1,False,,,,,,40800,15,114,79665,600
1580,Jesenik,1996-01-08,monthly,1,1,True,194256.0,8094.0,24,current,False,63100,15,85,134157,400
1581,Most,1995-10-12,monthly,2,1,False,,,,,,47360,15,102,83581,900
1582,Plzen - sever,1996-05-01,monthly,1,0,False,,,,,,7400,15,65,40975,500
1584,Sokolov,1993-05-27,monthly,1,0,False,,,,,,8520,15,131,34822,600
1585,Havlickuv Brod,1996-02-23,monthly,1,0,False,,,,,,19500,15,44,71703,1000
1586,Hl.m. Praha,1996-10-03,monthly,2,0,False,,,,,,42400,15,58,74204,200
1587,Hl.m. Praha,1996-12-11,monthly,1,0,False,,,,,,29700,15,53,51990,1100
1588,Bruntal,1993-12-11,monthly,1,0,False,,,,,,7800,15,146,33371,1000
1589,Litomerice,1993-08-07,monthly,2,0,False,,,,,,4700,100,67,32214,500
1590,Vsetin,1995-04-07,monthly,2,0,False,,,,,,19360,15,103,60813,500
1591,Znojmo,1996-01-10,monthly,1,1,False,,,,,,57300,15,73,144038,600
1592,Louny,1994-08-18,monthly,1,1,False,,,,,,3680,15,101,86172,400
1593,Jindrichuv Hradec,1996-08-22,monthly,1,0,False,,,,,,2340,15,53,24846,500
1594,Cesky Krumlov,1997-04-06,monthly,1,0,False,,,,,,17600,15,44,77634,500
1596,Karvina,1997-10-05,monthly,1,0,False,,,,,,3600,15,31,31135,1100
1597,Frydek - Mistek,1995-07-04,monthly,1,0,False,,,,,,9750,15,85,46096,900
1598,Cesky Krumlov,1997-04-12,monthly,2,0,False,,,,,,62800,15,56,145536,700
1599,Hodonin,1995-11-10,monthly,1,1,False,,,,,,27300,15,75,90293,1100
1600,Hl.m. Praha,1996-09-13,monthly,2,0,False,,,,,,10900,15,52,32597,600
1601,Praha - vychod,1993-02-09,monthly,2,0,False,,,,,,4150,15,137,28248,500
1602,Decin,1993-09-19,monthly,1,0,False,,,,,,12250,15,123,41512,600
1603,Hl.m. Praha,1993-05-09,monthly,1,0,True,78936.0,6578.0,12,expired,False,11200,15,197,69909,900
1604,Brno - mesto,1993-12-16,monthly,1,0,False,,,,,,28320,15,122,64823,900
1605,Olomouc,1993-12-16,monthly,1,1,False,,,,,,64800,15,173,156040,24483
1606,Cheb,1996-03-07,monthly,1,1,False,,,,,,28700,15,98,80481,300
1607,Novy Jicin,1996-04-20,monthly,2,0,False,,,,,,24400,15,65,76045,800
1608,Plzen - mesto,1997-10-08,monthly,1,0,False,,,,,,3680,15,31,27211,600
1609,Usti nad Labem,1996-07-05,monthly,1,0,False,,,,,,1530,15,61,26860,900
1610,Usti nad Orlici,1993-05-17,monthly,2,0,False,,,,,,60900,15,151,146116,500
1611,Jesenik,1996-02-11,monthly,1,1,False,,,,,,28400,15,76,74738,500
1612,Zdar nad Sazavou,1996-02-12,monthly,1,0,False,,,,,,28400,15,70,69745,400
1613,Hl.m. Praha,1995-09-13,monthly,1,0,False,,,,,,10500,15,76,38346,600
1614,Vyskov,1996-05-07,monthly,2,0,False,,,,,,26400,15,71,109425,300
1615,Hl.m. Praha,1997-10-20,monthly,1,0,False,,,,,,7100,15,26,29471,900
1616,Domazlice,1997-02-07,monthly,1,0,False,,,,,,7800,15,55,31020,1100
1617,Jicin,1993-06-01,monthly,1,0,False,,,,,,16000,15,135,37137,700
1618,Kutna Hora,1996-12-18,monthly,1,0,False,,,,,,5940,15,61,45195,900
1619,Louny,1997-02-24,monthly,1,0,False,,,,,,5800,15,58,51419,500
1620,Pelhrimov,1995-06-08,monthly,1,0,False,,,,,,12050,15,81,46274,700
1621,Prerov,1993-12-01,monthly,1,0,False,,,,,,25600,15,127,67207,300
1622,Prachatice,1996-04-12,monthly,1,0,False,,,,,,16640,15,84,48800,900
1623,Hl.m. Praha,1996-02-04,monthly,2,0,False,,,,,,37760,15,72,81590,800
1624,Blansko,1996-04-22,monthly,1,0,False,,,,,,11950,15,62,34191,500
1625,Hl.m. Praha,1995-01-17,monthly,1,0,False,,,,,,22000,15,97,52183,800
1626,Beroun,1994-03-15,monthly,1,1,False,,,,,,56200,15,119,85424,1100
1627,Hl.m. Praha,1994-01-20,monthly,1,0,False,,,,,,29120,15,125,53854,1000
1628,Prostejov,1993-01-10,monthly,1,0,False,,,,,,9500,15,145,27323,700
1629,Praha - vychod,1995-11-02,monthly,2,0,False,,,,,,10550,15,77,33465,1000
1630,Olomouc,1993-07-28,monthly,1,0,False,,,,,,7500,15,128,28864,900
1631,Praha - vychod,1996-09-27,monthly,1,0,False,,,,,,3520,15,51,26540,400
1633,Trutnov,1995-02-22,monthly,1,0,False,,,,,,11150,15,89,40349,200
1634,Vsetin,1994-06-04,monthly,1,1,False,,,,,,26000,15,113,101618,500
1635,Prachatice,1993-12-29,monthly,1,0,False,,,,,,42720,15,123,68386,900
1636,Blansko,1997-04-08,monthly,2,0,False,,,,,,22900,15,42,88699,900
1637,Hl.m. Praha,1993-01-08,monthly,1,0,False,,,,,,9000,15,145,35529,500
1640,Rakovnik,1995-09-01,monthly,1,0,False,,,,,,25400,15,82,78495,700
1641,Svitavy,1996-04-22,monthly,2,0,False,,,,,,61900,15,101,148141,900
1642,Zlin,1995-05-27,monthly,1,0,False,,,,,,7300,15,85,29164,1000
1644,Hl.m. Praha,1993-05-09,monthly,2,0,False,,,,,,35680,15,139,62368,400
1645,Svitavy,1996-10-16,monthly,1,0,False,,,,,,12700,15,62,55650,300
1647,Hl.m. Praha,1997-07-09,monthly,1,0,False,,,,,,6400,15,44,45328,900
1648,Teplice,1997-08-08,monthly,1,0,False,,,,,,25400,15,61,73821,800
1649,Nachod,1993-01-26,monthly,1,1,False,,,,,,39400,15,92,90624,700
1650,Most,1997-12-06,monthly,1,0,False,,,,,,23014,15,32,59254,1000
1651,Chomutov,1997-01-23,monthly,1,0,False,,,,,,64800,15,54,136677,900
1652,Ostrava - mesto,1993-05-20,monthly,2,0,False,,,,,,19600,15,131,34506,300
1653,Hl.m. Praha,1994-09-19,monthly,1,0,False,,,,,,29800,15,103,90874,700
1654,Sokolov,1996-08-05,monthly,1,1,False,,,,,,61700,15,64,108950,600
1655,Usti nad Labem,1996-04-15,monthly,2,0,False,,,,,,21500,15,67,62575,600
1656,Pardubice,1997-02-01,monthly,1,0,True,189792.0,3954.0,48,current,False,23200,15,53,78412,500
1657,Pribram,1997-11-04,monthly,1,0,False,,,,,,510,15,29,25056,300
1658,Opava,1993-05-10,monthly,1,0,False,,,,,,7140,15,131,27027,800
1659,Nachod,1996-12-25,monthly,2,0,False,,,,,,11350,15,45,43154,400
1660,Hl.m. Praha,1995-09-22,monthly,1,1,False,,,,,,55700,15,93,143557,600
1662,Hl.m. Praha,1997-08-11,monthly,1,1,False,,,,,,18700,15,35,77497,200
1663,Brno - venkov,1996-11-02,monthly,2,0,False,,,,,,8250,15,53,54290,300
1664,Breclav,1993-11-15,monthly,1,0,False,,,,,,60300,15,124,80374,500
1665,Opava,1997-04-15,monthly,2,0,False,,,,,,13650,15,38,37525,800
1666,Bruntal,1993-10-30,monthly,1,0,False,,,,,,14800,15,122,50901,500
1667,Breclav,1996-08-18,monthly,2,0,False,,,,,,9100,15,64,36822,200
1668,Uherske Hradiste,1997-03-07,monthly,1,0,False,,,,,,9400,15,45,25490,200
1669,Most,1996-09-19,monthly,2,0,False,,,,,,7200,15,57,39415,700
1670,Pribram,1996-01-02,monthly,2,0,False,,,,,,10400,15,73,28338,500
1671,Kutna Hora,1993-05-05,monthly,1,0,False,,,,,,6900,15,137,39713,1100
1672,Kolin,1996-05-08,monthly,1,0,False,,,,,,25100,15,66,70074,800
1673,Blansko,1993-12-08,monthly,1,0,False,,,,,,5100,15,117,24890,900
1674,Hl.m. Praha,1995-09-15,monthly,2,0,False,,,,,,28480,15,104,53918,800
1675,Liberec,1993-02-01,monthly,2,0,False,,,,,,13500,15,143,34266,1100
1677,Jesenik,1997-01-08,monthly,1,0,False,,,,,,17760,15,55,42268,1100
1678,Hl.m. Praha,1993-02-22,monthly,1,1,False,,,,,,25600,15,141,81719,200
1679,Frydek - Mistek,1996-09-05,monthly,1,0,False,,,,,,15200,15,59,67861,13463
1680,Kromeriz,1993-12-10,monthly,1,0,False,,,,,,24600,15,123,76309,300
1681,Frydek - Mistek,1997-07-11,monthly,1,0,False,,,,,,21000,15,38,75180,1100
1682,Semily,1995-12-22,monthly,1,0,False,,,,,,25500,15,95,79247,900
1683,Vsetin,1996-11-01,monthly,1,0,False,,,,,,28640,15,62,46147,900
1685,Plzen - sever,1995-12-13,monthly,2,1,False,,,,,,42600,15,60,115940,1100
1686,Praha - zapad,1993-11-18,monthly,1,0,False,,,,,,19200,15,165,53541,900
1687,Cheb,1997-04-18,monthly,1,0,False,,,,,,14500,15,38,18731,200
1688,Karvina,1993-02-27,monthly,2,0,False,,,,,,7000,15,137,36243,800
1689,Brno - venkov,1993-09-07,monthly,2,0,False,,,,,,9400,15,123,32528,700
1690,Jindrichuv Hradec,1995-10-07,monthly,1,0,False,,,,,,12650,15,79,36779,6736
1691,Rychnov nad Kneznou,1995-11-08,monthly,1,0,False,,,,,,2400,15,77,24172,400
1692,Breclav,1995-03-29,monthly,1,0,False,,,,,,35300,15,80,73968,500
1695,Sumperk,1993-01-03,monthly,1,1,False,,,,,,64000,15,219,159676,200
1696,Hradec Kralove,1995-06-09,monthly,2,0,False,,,,,,3960,15,87,23803,600
1697,Vyskov,1997-05-17,monthly,2,0,False,,,,,,4900,15,35,21097,800
1698,Frydek - Mistek,1996-03-14,monthly,1,1,True,141948.0,3943.0,36,current,False,17000,15,69,78139,800
1699,Blansko,1993-01-14,monthly,1,0,False,,,,,,5550,15,139,30656,800
1700,Zlin,1995-11-18,monthly,1,1,False,,,,,,25800,15,75,93990,900
1701,Hl.m. Praha,1993-08-10,monthly,1,0,False,,,,,,51600,15,158,131901,1100
1702,Breclav,1995-02-27,monthly,1,0,False,,,,,,10900,15,107,42443,500
1703,Olomouc,1997-11-02,monthly,1,0,False,,,,,,6850,15,29,30007,700
1704,Karvina,1995-09-22,monthly,1,0,False,,,,,,6300,15,77,30745,300
1705,Karvina,1993-09-15,monthly,1,0,False,,,,,,42560,15,129,65290,400
1706,Hl.m. Praha,1995-01-05,monthly,1,0,False,,,,,,6450,15,127,63386,700
1707,Prerov,1997-01-13,monthly,1,0,False,,,,,,23400,15,48,49328,1000
1708,Domazlice,1994-11-21,monthly,1,0,False,,,,,,25100,15,101,49349,700
1709,Karlovy Vary,1996-04-23,monthly,1,1,False,,,,,,37760,15,67,82933,400
1710,Ostrava - mesto,1997-05-25,monthly,1,0,False,,,,,,5500,15,36,50867,900
1711,Vyskov,1996-01-05,monthly,1,0,False,,,,,,6540,15,90,32832,200
1712,Chrudim,1996-11-25,monthly,1,0,False,,,,,,13000,15,47,45220,200
1713,Hradec Kralove,1993-03-03,monthly,1,0,False,,,,,,36900,15,167,115022,700
1714,Olomouc,1994-09-08,monthly,1,0,False,,,,,,3920,15,99,36447,900
1715,Prostejov,1996-05-26,monthly,1,0,False,,,,,,34600,15,73,136361,-954
1716,Nachod,1996-05-02,monthly,1,0,False,,,,,,27000,15,66,51468,1100
1717,Bruntal,1997-12-02,monthly,1,0,False,,,,,,11700,15,27,30290,900
1718,Novy Jicin,1997-09-23,monthly,1,0,True,172272.0,7178.0,24,current,False,60600,15,31,126478,300
1719,Hl.m. Praha,1993-09-06,monthly,2,0,False,,,,,,7850,15,129,32937,600
1720,Jablonec n. Nisou,1995-05-16,monthly,1,0,False,,,,,,3300,100,7,22400,300
1721,Frydek - Mistek,1993-03-25,monthly,1,0,False,,,,,,4700,100,41,40200,1100
